Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Finish,Garage Type_Attchd,Garage Type_Detchd,Kitchen Qual,Heating QC,BsmtFin Type 1,Bsmt Exposure,Bsmt Cond,Bsmt Qual,Foundation_CBlock,Foundation_PConc,Exter Qual,Roof Style_Gable,Roof Style_Hip,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_Somerst,MS Zoning,MS SubClass_50,MS SubClass_60,Lot Frontage,Lot Area,Overall Qual,Year Built,BsmtFin SF 1,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,Id,Total Flr SF
0,0,1,2,1,0,3,5,5,2,3,4,1,0,3,1,0,0,0,0,8,0,1,0.0,10382,7,1973,859,1107,2090,7,1973.0,2,484,583,2090
0,0,1,3,0,0,5,5,6,1,3,5,0,1,5,0,1,0,0,0,8,0,1,85.0,11924,9,2005,998,1175,2324,11,2005.0,3,736,2392,2324
1,0,0,3,1,0,4,5,1,1,3,4,0,1,4,0,1,0,0,0,6,0,0,0.0,3072,7,2004,0,1375,1414,6,2004.0,2,398,2424,1414
0,1,0,2,0,0,3,3,3,1,3,3,0,0,2,1,0,0,0,0,8,0,0,60.0,9900,5,1915,1026,1212,1392,6,1915.0,0,0,212,1392
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,50.0,6000,5,1925,0,884,1348,5,1960.0,1,216,736,1348
1,0,0,2,1,0,3,5,5,3,3,3,1,0,3,1,0,0,0,0,8,0,1,0.0,11075,5,1969,562,784,1968,7,1969.0,2,530,1610,1968
0,1,0,3,0,0,3,3,6,1,3,3,1,0,3,1,0,0,0,0,8,0,0,80.0,10682,4,1960,399,1014,1149,7,1968.0,1,544,890,1149
0,1,0,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,149.0,12589,6,2005,0,742,1484,8,2005.0,2,390,467,1484
1,0,0,1,1,0,3,5,1,1,3,3,1,0,4,1,0,0,0,0,8,0,0,80.0,9600,8,1976,0,392,2499,5,1976.0,2,527,578,2499
0,1,0,3,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,65.0,16219,7,2004,779,835,1119,5,2004.0,2,437,1747,1119
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,55.0,7892,6,1993,300,1199,1199,5,1993.0,2,530,1149,1199
0,1,0,2,1,0,4,4,6,1,3,4,0,1,4,0,1,0,0,0,8,0,0,90.0,13377,6,2006,1576,1836,1846,7,2006.0,2,495,2758,1846
1,0,0,1,1,0,3,5,5,1,3,3,1,0,4,1,0,0,0,0,8,0,0,0.0,7000,5,1978,646,864,864,6,1978.0,1,336,857,864
0,1,0,1,0,1,4,3,3,1,4,4,1,0,4,0,1,0,0,0,8,0,0,70.0,10570,8,1932,297,853,2727,10,1932.0,2,440,2219,2727
0,1,0,1,0,1,2,2,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,0.0,8854,6,1916,0,952,952,4,1916.0,1,192,733,952
0,1,0,2,0,0,3,3,1,2,3,4,0,1,3,1,0,0,0,0,6,0,0,41.0,2665,5,1977,0,264,1304,5,1977.0,1,336,2909,1304
0,1,0,2,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,1,7,0,1,75.0,9000,8,2006,0,1088,1959,8,2006.0,3,1025,1798,1959
0,1,0,2,1,0,2,3,4,2,3,3,1,0,3,1,0,0,0,0,8,1,0,124.0,18600,3,1938,288,972,1610,8,1938.0,1,480,235,1610
1,0,0,1,1,0,4,4,2,1,3,3,1,0,3,1,0,0,0,0,6,0,0,24.0,2160,5,1973,402,765,1365,7,1973.0,2,440,2366,1365
0,1,0,1,0,1,3,4,4,1,2,3,1,0,3,1,0,0,0,0,8,0,1,75.0,9743,5,1969,280,720,1308,7,1969.0,2,484,1027,1308
0,1,0,1,0,1,3,5,5,1,3,3,1,0,4,0,1,1,0,0,8,0,0,65.0,8125,5,1965,260,912,925,5,1978.0,2,576,1195,925
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,62.0,7311,2,1946,0,407,407,3,1949.0,1,297,1303,407
0,0,1,1,1,0,3,5,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,10032,6,1959,734,1244,1580,6,1956.0,2,440,148,1580
0,0,1,1,0,1,3,3,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,115.0,10500,5,1964,998,1292,1292,6,1964.0,2,520,608,1292
0,1,0,1,0,0,4,5,1,1,3,4,0,1,4,0,1,0,0,1,7,0,1,114.0,8314,7,1997,0,569,1694,6,1997.0,1,434,2515,1694
0,0,1,2,1,0,5,5,1,4,3,5,0,1,4,1,0,0,0,0,8,0,0,61.0,10226,8,2008,0,1622,1630,8,2008.0,3,860,821,1630
1,0,0,1,1,0,4,5,1,1,3,4,1,0,4,0,1,0,1,0,8,0,1,121.0,16059,8,1991,0,1288,2417,9,1991.0,2,462,2500,2417
0,1,0,1,0,1,3,4,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,51.0,6120,5,1925,0,960,995,5,1926.0,1,264,745,995
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,51.0,6120,5,1936,0,927,1539,5,1995.0,2,576,741,1539
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,0,1,0,0,0,2,0,0,0.0,56600,5,1900,0,686,1836,7,1900.0,1,288,1611,1836
0,1,0,3,1,0,3,4,5,3,3,3,0,1,3,1,0,1,0,0,8,0,0,75.0,9750,5,1967,400,980,980,6,1967.0,1,384,2532,980
1,0,0,3,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,0.0,3940,7,2003,1073,1415,1455,6,2003.0,3,644,1081,1455
1,0,0,2,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,8,0,1,107.0,13641,9,2007,1304,1934,2656,8,2007.0,3,1040,1692,2656
0,1,0,3,0,1,4,3,6,4,3,4,1,0,4,1,0,0,0,0,8,0,0,36.0,3640,8,1980,860,1036,1036,4,1980.0,2,484,2520,1036
0,1,0,2,0,0,3,3,0,0,0,0,1,0,3,0,1,0,0,0,8,0,0,75.0,9825,5,1965,0,0,1664,8,1965.0,0,0,276,1664
0,1,0,1,0,1,4,4,1,2,3,3,0,1,3,0,0,0,0,0,6,1,0,60.0,9600,5,1925,0,702,1472,6,1925.0,1,250,1992,1472
0,1,0,2,0,0,4,4,1,1,3,2,0,1,2,1,0,0,0,0,8,0,0,90.0,5400,2,1940,0,416,599,4,1940.0,0,0,663,599
0,1,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,24.0,2104,7,1976,536,836,836,5,1976.0,1,345,418,836
0,1,0,1,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,63.0,9729,6,2006,0,698,1746,6,2007.0,3,350,1733,1746
1,0,0,1,1,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,80.0,10000,6,1974,755,1103,1103,6,1974.0,2,462,2359,1103
0,0,1,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,64.0,7360,7,2010,24,1222,1222,6,2009.0,2,615,253,1222
0,1,0,1,0,1,4,5,2,1,3,3,0,1,3,1,0,0,0,0,8,0,0,60.0,8400,5,1939,378,720,2192,8,1939.0,1,240,1518,1772
0,1,0,1,0,1,4,3,1,1,3,3,0,1,3,1,0,0,0,0,6,1,0,50.0,9000,6,1937,0,780,1375,6,1979.0,1,544,2035,1375
0,1,0,2,0,0,3,3,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1526,4,1970,0,546,1092,5,1970.0,0,0,2919,1092
0,1,0,3,1,0,4,5,6,1,4,3,1,0,3,1,0,0,0,0,8,1,0,70.0,12392,7,1950,435,832,2161,8,1994.0,2,506,1540,2161
0,1,0,1,0,1,3,4,5,1,3,4,0,1,3,1,0,0,0,0,8,0,0,0.0,14217,5,1994,550,1022,1022,6,1995.0,2,747,2120,1022
0,1,0,3,1,0,4,5,1,2,3,4,0,1,4,1,0,1,0,0,5,0,0,33.0,4113,6,2001,0,1337,1337,5,2001.0,2,511,1674,1337
1,0,0,1,1,0,3,4,6,3,3,3,1,0,3,1,0,0,0,0,8,0,0,80.0,8816,6,1971,504,1010,1052,6,1971.0,2,440,256,1052
0,1,0,1,1,0,3,4,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,71.0,9353,4,1970,0,864,864,5,1972.0,1,280,2361,864
0,1,0,1,1,0,3,3,6,3,3,4,1,0,3,1,0,0,0,0,6,0,0,21.0,1477,4,1970,509,630,630,3,1970.0,1,286,978,630
1,0,0,3,1,0,3,5,3,3,3,5,0,1,3,1,0,0,0,0,6,0,0,62.0,6710,6,1996,16,920,936,3,1996.0,2,460,2280,936
1,0,0,3,1,0,4,4,6,3,3,4,1,0,4,1,0,0,0,0,8,0,1,82.0,11287,7,1989,421,807,1982,7,1989.0,2,575,2095,1982
1,0,0,3,0,0,4,5,6,3,3,5,0,1,4,1,0,0,0,0,8,0,1,99.0,12099,8,2004,970,1136,2468,10,2004.0,3,872,1709,2468
0,1,0,2,0,1,4,5,6,3,3,4,0,1,3,1,0,0,0,0,8,0,1,75.0,9750,7,1998,975,1108,2097,8,1998.0,2,583,2801,2097
0,0,1,1,1,0,4,5,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,11556,5,1952,148,720,882,4,1952.0,1,240,1246,882
1,0,0,1,1,0,3,3,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1680,6,1972,0,483,987,5,1972.0,1,288,2373,987
0,0,1,3,1,0,4,5,6,1,3,5,0,1,4,0,1,0,0,0,8,0,0,98.0,12704,8,2007,1012,1582,1582,7,2007.0,3,905,1055,1582
0,1,0,1,0,1,4,4,5,1,3,3,0,0,3,1,0,0,0,0,6,1,0,51.0,6120,5,1926,351,756,1281,6,1926.0,2,379,2017,1281
1,0,0,3,1,0,4,5,1,1,3,4,0,1,4,0,1,0,1,0,8,0,0,84.0,9660,8,1997,0,1173,2199,9,1997.0,2,516,1099,2199
0,1,0,1,1,0,3,4,0,0,0,0,1,0,3,1,0,0,0,0,6,0,0,0.0,6120,5,1945,0,0,808,6,1925.0,1,164,1344,808
0,1,0,3,1,0,3,3,2,4,4,3,0,1,3,0,0,0,0,0,8,0,1,0.0,28698,5,1967,249,1013,2126,7,1967.0,2,538,835,2126
0,0,1,2,1,0,5,5,1,1,3,4,0,1,4,1,0,0,0,1,8,0,0,91.0,12274,7,2008,0,1417,1428,6,2008.0,2,554,1117,1428
0,1,0,2,0,0,3,5,2,1,3,3,0,0,3,1,0,0,0,0,6,0,0,55.0,4388,5,1930,116,672,840,5,1930.0,0,0,2043,840
1,0,0,2,1,0,3,4,2,1,3,3,1,0,4,1,0,0,0,0,8,0,0,39.0,3869,5,1984,283,1038,1038,5,1984.0,1,264,2085,1038
0,1,0,2,0,1,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,24.0,2308,6,1976,306,804,1548,7,1976.0,2,440,410,1548
0,1,0,1,0,1,3,3,1,1,3,2,0,0,3,1,0,0,0,0,6,1,0,40.0,4400,6,1920,0,648,1118,6,1990.0,2,440,2650,1118
0,1,0,1,1,0,3,5,1,1,3,3,0,1,3,1,0,0,0,0,8,0,0,70.0,14210,6,1930,0,697,1801,8,1930.0,2,365,2867,1801
0,1,0,1,0,1,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,61.0,9758,5,1971,412,950,950,5,1981.0,1,280,1668,950
0,1,0,3,0,1,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,0,35.0,4017,7,2006,0,625,1250,5,2006.0,2,625,1161,1250
0,1,0,2,1,0,4,5,5,1,4,4,0,1,4,1,0,0,0,0,8,0,0,105.0,11249,6,1995,334,1200,1200,6,1995.0,2,521,2122,1200
1,0,0,1,1,0,3,4,5,3,3,3,0,1,3,1,0,1,0,0,8,0,0,80.0,9600,5,1967,602,1141,1141,6,1967.0,1,568,2539,1141
0,1,0,2,1,0,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,53.0,4043,6,1977,559,1069,1069,4,1977.0,2,440,1047,1069
0,1,0,1,0,1,3,3,2,3,3,4,1,0,3,0,1,0,0,0,8,0,0,0.0,9200,5,1975,280,938,938,5,1977.0,1,308,1445,938
0,1,0,2,0,0,4,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,63.0,13072,5,2004,0,1114,1114,6,2004.0,0,0,541,1114
0,0,1,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,0,0.0,3830,6,2008,0,1726,1726,6,2008.0,2,561,569,1726
0,1,0,1,0,1,4,4,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,59.0,7227,6,1954,0,832,832,4,1962.0,2,528,1276,832
0,1,0,1,0,1,3,5,1,2,2,3,0,0,3,0,0,0,0,0,8,0,0,53.0,7155,7,1918,0,600,1228,6,1918.0,1,215,918,1228
0,1,0,1,1,0,3,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,0.0,11875,5,1999,0,1344,1344,7,2001.0,2,686,326,1344
0,1,0,1,0,1,4,3,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,71.0,8540,5,1956,114,925,925,5,1956.0,1,252,1936,925
0,1,0,1,0,1,3,3,2,1,3,3,1,0,3,1,0,0,0,0,8,0,0,64.0,6410,4,1959,332,876,876,5,1959.0,1,320,895,876
0,1,0,1,1,0,3,4,6,3,2,4,0,1,3,1,0,0,0,0,8,0,0,82.0,11105,5,1996,870,870,965,4,1998.0,2,580,257,965
1,0,0,2,1,0,3,5,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,90.0,13200,6,1958,958,1395,1570,5,1958.0,2,441,1241,1570
0,1,0,1,0,1,3,3,3,1,3,3,0,0,3,1,0,0,0,0,6,0,0,50.0,7000,6,1926,299,894,919,5,1926.0,1,195,1545,919
1,0,0,2,1,0,4,5,5,1,3,3,1,0,4,1,0,0,0,0,8,0,0,80.0,11040,6,1971,656,1258,1258,5,1971.0,2,528,1189,1258
1,0,0,2,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,6,0,0,0.0,4426,6,2004,662,848,848,3,2004.0,2,420,270,848
1,0,0,1,1,0,3,2,4,1,3,4,1,0,3,1,0,0,0,0,8,0,1,99.0,16779,5,1920,267,671,2654,11,1946.0,2,638,2066,2654
0,1,0,1,0,1,3,4,1,1,3,3,0,1,3,1,0,0,0,0,6,1,0,60.0,10440,5,1910,0,440,1230,5,1966.0,2,440,693,1230
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,1,0,0,0,0,8,1,0,60.0,10836,5,1922,0,892,1436,7,1968.0,4,1488,1259,1436
1,0,0,2,1,0,3,2,3,3,3,3,0,1,3,1,0,0,0,0,8,0,0,80.0,13384,5,1969,119,1104,1360,8,1969.0,1,336,2916,1360
1,0,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,42.0,13751,7,2005,60,1700,2212,9,2006.0,3,773,2321,2212
0,1,0,1,0,1,2,3,2,1,2,2,0,1,3,1,0,0,0,0,6,0,0,56.0,4480,5,1922,782,1022,1022,4,1922.0,1,184,1977,1022
1,0,0,2,1,0,3,3,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,0.0,11382,6,1964,54,1130,1374,7,1964.0,1,286,1895,1374
0,1,0,2,1,0,3,5,5,1,3,3,1,0,3,0,1,1,0,0,8,0,0,76.0,9120,6,1958,662,1261,1261,6,1958.0,2,433,1240,1261
0,1,0,1,0,1,4,3,5,3,3,3,1,0,3,1,0,0,0,0,8,0,0,88.0,11782,5,1961,899,1109,1155,6,1987.0,2,576,85,1155
0,1,0,2,1,0,2,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,85.0,6970,4,1961,932,1040,1120,5,1961.0,2,544,1823,1120
0,0,1,2,1,0,4,5,6,3,3,5,0,1,4,0,1,0,0,0,8,0,0,77.0,11422,8,2007,1359,1838,1838,7,2007.0,2,524,825,1838
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,80.0,8000,7,2002,833,1492,1492,6,2002.0,2,596,110,1492
0,1,0,1,0,1,4,3,1,1,3,3,1,0,3,1,0,0,0,0,6,1,0,90.0,15660,5,1910,0,240,1306,6,1959.0,2,472,697,1306
0,1,0,2,0,0,3,3,6,3,3,4,1,0,3,1,0,0,0,0,8,0,0,50.0,6723,5,1971,796,796,796,5,1971.0,0,0,2297,796
1,0,0,1,1,0,3,4,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,75.0,7875,5,1961,572,1144,1144,6,1961.0,2,456,1231,1144
0,1,0,1,0,1,3,4,3,1,3,3,1,0,3,1,0,0,0,0,8,1,0,0.0,9144,5,1940,399,883,1505,8,1940.0,1,240,1355,1505
1,0,0,3,1,0,5,5,6,3,3,5,0,1,5,0,1,0,0,0,8,0,0,85.0,14601,9,2006,1260,1838,1838,8,2006.0,3,765,968,1838
0,1,0,2,1,0,4,3,6,2,3,3,1,0,3,1,0,0,0,0,8,0,1,0.0,12732,7,1974,560,752,2067,7,1974.0,2,784,584,2067
0,1,0,2,0,0,4,5,1,1,3,2,0,0,4,1,0,0,0,0,6,0,0,60.0,6000,5,1905,0,572,1540,7,1905.0,0,0,1315,1540
0,1,0,3,0,1,3,5,6,1,4,3,0,1,3,1,0,0,0,0,8,0,0,60.0,6600,5,1982,816,816,816,4,1985.0,2,816,1606,816
0,1,0,1,0,0,3,3,2,4,3,4,1,0,2,1,0,0,0,0,6,0,0,110.0,8472,5,1963,104,816,816,5,1963.0,2,516,206,816
0,0,1,3,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,8,0,0,96.0,12469,9,2006,1151,1790,1816,7,2007.0,3,730,1685,1816
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,1,0,0,0,0,6,1,0,52.0,6240,5,1930,0,966,1426,6,1930.0,1,230,2016,1426
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,0.0,11250,7,2001,0,944,1870,6,2001.0,2,608,869,1870
0,1,0,1,1,0,3,3,4,3,3,4,1,0,3,1,0,0,0,0,8,0,0,97.0,11800,5,1974,663,864,894,5,1974.0,2,440,2135,894
1,0,0,3,1,0,3,3,6,2,3,4,0,1,3,1,0,0,0,0,8,0,1,0.0,18800,6,1976,712,796,1574,6,1976.0,2,566,2346,1574
1,0,0,3,1,0,4,5,6,3,3,4,0,1,4,0,1,0,0,0,8,0,0,53.0,4045,7,2006,1070,1356,1500,6,2006.0,3,648,2430,1500
0,1,0,1,0,1,3,2,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,55.0,10594,5,1926,0,768,789,5,1926.0,1,200,2198,789
0,1,0,1,0,1,3,3,6,3,3,3,1,0,3,0,1,0,0,0,6,0,0,50.0,6000,5,1955,576,960,960,5,1976.0,2,576,2652,960
0,1,0,3,1,0,3,3,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,8400,4,1970,804,882,882,4,1970.0,2,525,27,882
0,1,0,2,1,0,4,5,6,2,3,4,0,1,3,1,0,0,0,0,8,0,0,83.0,10420,6,2009,36,1212,1212,6,2009.0,2,460,241,1212
1,0,0,1,0,0,3,3,2,1,2,3,0,1,3,1,0,0,0,0,5,1,0,70.0,6300,5,1938,832,832,1268,7,1938.0,1,250,906,1268
0,1,0,2,0,0,5,4,1,1,3,3,0,1,3,1,0,0,0,0,8,1,0,60.0,12180,5,1938,0,585,1053,5,1938.0,0,0,1506,1053
0,0,1,2,0,0,4,5,6,4,3,5,0,1,4,0,1,0,0,0,8,0,1,77.0,9965,8,2006,1150,1466,2828,11,2006.0,3,1052,2098,2828
1,0,0,2,1,0,4,5,6,4,3,4,0,1,3,1,0,0,0,0,8,0,0,0.0,8696,7,1997,1308,1418,1418,5,1997.0,2,558,1435,1418
0,1,0,3,1,0,3,2,0,0,0,0,1,0,3,1,0,0,0,0,8,0,0,126.0,13108,5,1951,0,0,1226,7,1951.0,2,400,2213,1226
0,1,0,1,0,1,3,5,5,1,3,3,1,0,3,1,0,1,0,0,8,1,0,60.0,8064,6,1948,315,768,1320,5,1994.0,2,576,1274,1320
0,1,0,2,0,0,2,2,1,1,2,3,0,0,2,1,0,0,0,0,6,0,0,51.0,6120,2,1936,0,264,800,4,1936.0,0,0,743,800
0,1,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,73.0,8899,7,2007,24,1340,1340,6,2007.0,2,396,1737,1340
1,0,0,3,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,67.0,10566,8,1999,920,1090,2214,8,1999.0,3,646,2797,2214
0,0,0,2,0,0,2,3,0,0,0,0,0,1,3,1,0,0,0,0,8,0,0,74.0,6882,4,1955,0,0,1152,6,1955.0,0,0,2185,1152
0,1,0,3,0,0,3,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,0,0.0,7750,7,2000,250,384,1430,7,2000.0,2,400,58,1430
0,0,1,2,1,0,4,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,0,64.0,7314,7,2007,724,1232,1232,6,2007.0,2,632,830,1232
0,1,0,1,1,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,8,0,0,64.0,7018,5,1979,0,0,1535,8,1979.0,2,410,808,1535
0,1,0,1,1,0,3,4,3,1,3,3,1,0,3,1,0,1,0,0,8,1,0,60.0,7200,5,1950,180,1208,1904,7,1950.0,1,240,680,1904
0,1,0,1,0,1,3,4,5,2,2,3,1,0,3,1,0,0,0,0,8,0,0,65.0,8450,5,1968,890,890,890,5,1970.0,1,308,1153,890
0,1,0,1,0,1,4,4,1,1,3,3,0,0,4,1,0,0,0,0,6,0,0,60.0,6000,6,1915,0,728,1456,7,1915.0,1,308,1291,1456
1,0,0,1,0,1,3,3,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,60.0,8400,5,1977,0,0,2020,10,1977.0,2,630,1818,2020
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,70.0,8145,7,2007,0,738,1476,7,2007.0,2,552,2161,1476
0,0,0,1,0,1,3,4,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,8892,5,1960,0,1065,1065,6,1974.0,2,461,1883,1065
0,1,0,3,1,0,4,5,6,3,3,5,0,1,4,1,0,0,0,0,8,0,0,28.0,7296,8,2004,1965,2208,2522,8,2004.0,2,564,350,2522
0,1,0,2,0,0,4,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,63.0,13072,6,2005,0,1131,1131,6,2005.0,0,0,2473,1131
1,0,0,1,0,1,3,5,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,78.0,15600,5,1950,375,1032,2177,11,1950.0,2,484,295,2177
0,1,0,1,0,1,4,5,1,1,3,3,0,1,3,1,0,0,0,0,8,1,0,50.0,9638,6,1919,0,804,2447,10,1969.0,1,336,293,2447
0,1,0,1,1,0,3,5,4,3,3,3,1,0,3,1,0,0,0,0,8,0,0,36.0,15523,5,1972,460,864,864,5,1972.0,1,338,859,864
0,1,0,1,0,1,3,3,3,1,2,3,0,0,3,1,0,0,0,0,8,0,0,45.0,8212,3,1914,203,864,864,5,1938.0,1,200,288,864
0,1,0,3,0,0,4,4,1,1,3,4,0,1,3,1,0,0,0,0,8,0,0,73.0,9735,5,2006,0,384,1394,7,2007.0,2,400,1578,1394
1,0,0,1,0,1,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,0.0,2980,6,2000,466,756,1512,5,2000.0,2,440,102,1512
0,0,1,1,0,1,4,5,1,1,3,4,0,1,4,1,0,0,0,0,6,0,0,24.0,2522,6,2004,0,970,1709,7,2004.0,2,380,2831,1709
1,0,0,1,1,0,3,3,1,1,3,3,1,0,3,1,0,0,0,0,8,0,0,80.0,10400,6,1976,0,1444,1444,5,1976.0,2,473,1030,1444
1,0,0,1,1,0,3,5,5,1,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,10800,5,1960,632,1248,1248,6,1960.0,1,286,2551,1248
0,1,0,1,0,1,4,4,1,1,3,3,0,1,3,1,0,0,0,0,6,0,0,60.0,10440,5,1904,0,650,1539,8,1983.0,2,686,1286,1539
0,0,1,3,1,0,5,5,6,4,3,5,0,1,4,0,1,0,0,0,8,0,0,89.0,12898,9,2007,1022,1620,1620,6,2008.0,3,912,958,1620
0,1,0,1,0,1,3,3,5,3,3,3,1,0,3,0,1,0,0,0,8,0,0,74.0,8740,5,1982,672,840,860,4,1996.0,2,528,776,860
0,1,0,3,1,0,4,5,6,1,3,5,0,1,4,1,0,0,0,1,7,0,0,84.0,10440,6,2005,1414,1468,1468,6,2005.0,2,528,72,1468
1,0,0,3,1,0,4,5,1,4,3,4,0,1,4,1,0,0,0,0,8,0,0,89.0,10991,8,2007,0,1571,1571,7,2007.0,3,722,2263,1571
0,1,0,1,1,0,3,5,4,3,3,4,0,1,3,1,0,0,0,0,8,0,0,0.0,8723,6,1969,973,973,1082,6,1969.0,2,480,1866,1082
0,1,0,1,0,1,2,4,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,50.0,7030,4,1925,0,641,641,4,1925.0,1,272,2876,641
1,0,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,0.0,9375,8,2002,0,1284,2169,7,2002.0,2,647,2146,2169
0,1,0,1,0,1,4,5,5,1,3,4,0,1,4,0,1,0,0,1,7,0,0,24.0,2572,7,1999,604,696,1416,6,1999.0,2,484,103,1416
1,0,0,2,0,0,3,5,6,4,3,4,0,1,3,1,0,0,0,0,6,0,0,35.0,3675,6,2005,459,547,1072,5,2005.0,2,525,1500,1072
0,1,0,3,0,0,3,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,1,0.0,24682,6,1999,0,841,1675,7,1999.0,2,502,492,1675
0,1,0,2,0,1,3,5,3,1,3,3,1,0,3,1,0,1,0,0,8,0,0,81.0,7635,5,1960,588,1175,1175,6,1960.0,2,484,167,1175
0,1,0,1,0,1,4,5,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,90.0,5400,5,1954,415,833,833,4,1955.0,1,326,2597,833
0,1,0,1,0,1,3,3,1,1,2,3,0,0,3,1,0,0,0,0,6,0,0,58.0,6380,5,1922,0,993,1048,5,1922.0,1,280,2685,1048
0,1,0,1,1,0,3,4,5,1,3,4,1,0,3,1,0,1,0,0,8,0,0,65.0,9750,6,1969,602,1054,1054,6,1969.0,2,460,1035,1054
0,1,0,1,0,1,3,3,0,0,0,0,1,0,3,0,1,0,0,0,8,0,0,0.0,6627,3,1949,0,0,720,4,1955.0,1,287,1220,720
0,1,0,1,0,1,3,5,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,60.0,7200,6,1915,338,663,1595,7,1974.0,2,528,2602,1595
0,1,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,8200,7,2003,0,847,1928,8,2003.0,2,434,2159,1928
0,1,0,1,0,1,3,4,2,2,3,3,1,0,3,1,0,0,0,0,6,0,0,57.0,10307,6,1910,633,972,1944,12,1920.0,2,324,695,1944
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,1,0,8,0,1,81.0,10944,7,1994,1000,1223,2127,5,1994.0,2,525,1109,2127
1,0,0,1,1,0,3,3,3,4,3,3,1,0,3,1,0,1,0,0,8,0,0,120.0,19296,6,1962,672,1362,1382,6,1991.0,2,884,640,1382
